"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Trc.1."	"LnPrior"	"LnData"	"LnPosterior"
99169	0.313508	0.955343	39.7579	36.0793	0.000191904	-177.3968	-4879.6	-5056.997
99170	0.310952	0.955343	39.7579	35.1894	6.73078e-05	-176.8446	-4878.51	-5055.355
99171	0.310952	0.957404	39.7579	35.1894	6.73078e-05	-177.5978	-4877.828	-5055.426
99172	0.310952	0.957404	39.7579	39.8775	6.73078e-05	-180.8857	-4875.879	-5056.764
99173	0.310952	0.957404	39.7579	39.8775	6.73078e-05	-180.8857	-4875.879	-5056.764
99174	0.310952	0.957404	40.3149	39.8775	8.47622e-05	-180.7745	-4876.414	-5057.189
99175	0.310952	0.957404	39.0334	36.7318	8.47622e-05	-178.7317	-4877.849	-5056.581
99176	0.310952	0.957404	39.0334	37.0159	8.47622e-05	-178.9235	-4877.753	-5056.677
99177	0.310952	0.957404	39.0334	29.5836	0.000287794	-174.9696	-4883.268	-5058.238
99178	0.29559	0.951872	39.0334	29.5836	5.6273e-05	-172.9785	-4881.437	-5054.415
99179	0.29559	0.951872	40.4951	29.5836	5.6273e-05	-172.6827	-4884.505	-5057.188
99180	0.29559	0.951872	40.1779	29.5836	5.6273e-05	-172.7451	-4883.426	-5056.171
99181	0.29559	0.951872	39.8609	29.5836	4.18468e-05	-172.8084	-4882.443	-5055.251
99182	0.29559	0.951872	38.5843	29.5836	4.18468e-05	-173.0737	-4881.407	-5054.481
99183	0.296438	0.951872	39.843	40.8464	4.18468e-05	-179.6651	-4877.424	-5057.089
99184	0.296438	0.951872	39.843	40.8464	4.18468e-05	-179.6651	-4877.424	-5057.089
99185	0.296438	0.951872	39.7484	40.8464	4.18468e-05	-179.6842	-4877.157	-5056.841
99186	0.293609	0.951872	39.6427	35.1001	4.18468e-05	-175.5793	-4879.615	-5055.194
99187	0.293609	0.951872	39.6427	35.1001	0.000315341	-175.5793	-4881.467	-5057.046
99188	0.293609	0.951872	40.1831	32.7449	0.000315341	-174.1592	-4884.009	-5058.168
99189	0.293609	0.951872	40.1831	32.7449	0.000315341	-174.1592	-4884.009	-5058.168
99190	0.293609	0.951872	40.1831	32.5812	0.000315341	-174.0762	-4884.032	-5058.108
99191	0.293609	0.985956	40.1831	32.5812	0.000315341	-186.6995	-4871.004	-5057.703
99192	0.293609	0.985956	40.1831	32.5812	0.000315341	-186.6995	-4871.004	-5057.703
99193	0.282634	0.985956	40.1831	34.3584	0.000315341	-187.6759	-4872.895	-5060.571
99194	0.292409	0.993045	40.1831	34.3584	0.000315341	-190.3432	-4868.26	-5058.603
99195	0.292409	0.993045	40.1261	33.0572	0.000315341	-189.641	-4868.872	-5058.513
99196	0.292409	0.974777	39.4919	33.0572	0.000315341	-182.8937	-4874.463	-5057.357
99197	0.292409	0.974777	38.9511	33.0572	0.000299456	-183.0061	-4875.064	-5058.07
99198	0.292409	0.974777	38.9511	33.0572	0.000299456	-183.0061	-4875.064	-5058.07
99199	0.292409	0.968038	38.9511	33.0572	0.000299456	-180.5034	-4876.767	-5057.271
99200	0.292409	0.950449	38.9511	33.0572	0.000299456	-174.0571	-4882.204	-5056.261
99201	0.303408	0.950449	40.2079	33.3287	0.000299456	-173.925	-4882.716	-5056.641
99202	0.303408	0.950449	40.2203	30.4401	0.000240262	-172.5494	-4883.88	-5056.43
99203	0.303408	0.950449	39.7921	32.1621	0.000240262	-173.4134	-4882.101	-5055.515
99204	0.303408	0.950449	39.2691	32.1621	0.000240262	-173.5205	-4881.633	-5055.154
99205	0.312719	0.950449	39.2691	36.8204	0.000240262	-176.2049	-4881.021	-5057.226
99206	0.312719	0.950449	39.2691	36.8204	0.000240262	-176.2049	-4881.021	-5057.226
99207	0.30601	0.944656	39.2691	36.8204	0.000240262	-174.1201	-4881.605	-5055.725
99208	0.290457	0.944656	39.2691	31.4215	0.000240262	-171.097	-4885.817	-5056.914
99209	0.290457	0.944656	39.2691	31.4215	0.000240262	-171.097	-4885.817	-5056.914
99210	0.290457	0.944656	39.2691	31.4215	0.000240262	-171.097	-4885.817	-5056.914
99211	0.303515	0.944656	37.9712	31.4215	0.000240262	-171.3523	-4885.089	-5056.442
99212	0.303515	0.927735	37.9712	31.4215	0.000240262	-165.307	-4889.494	-5054.801
99213	0.303515	0.927735	37.9712	30.1332	0.000348476	-164.7516	-4891.072	-5055.823
99214	0.303515	0.927735	37.9712	30.1332	0.000209595	-164.7516	-4890.036	-5054.787
99215	0.303515	0.927735	37.9712	30.1332	0.000209595	-164.7516	-4890.036	-5054.787
99216	0.303515	0.926423	37.9712	30.1332	0.000209595	-164.2875	-4890.457	-5054.744
99217	0.303515	0.926423	37.9712	30.1332	0.000232726	-164.2875	-4890.634	-5054.921
99218	0.298617	0.926423	37.7455	30.1332	0.000232726	-164.3458	-4890.647	-5054.993
99219	0.298617	0.926423	36.4477	30.1332	0.000232726	-164.643	-4893.816	-5058.459
99220	0.298617	0.898072	36.4477	32.555	0.000136476	-155.8844	-4898.646	-5054.531
99221	0.299219	0.898072	38.0384	32.555	0.000170121	-155.5214	-4900.739	-5056.26
99222	0.299219	0.898072	38.0384	32.555	0.000170121	-155.5214	-4900.739	-5056.26
99223	0.299219	0.898072	37.6667	38.797	0.000170121	-159.5176	-4897.088	-5056.605
99224	0.308428	0.898072	37.6667	38.797	0.000170121	-159.502	-4896.336	-5055.838
99225	0.308428	0.898072	37.6667	38.4479	0.000170121	-159.2419	-4896.476	-5055.718
99226	0.308428	0.898072	37.6667	38.4479	0.000170121	-159.2419	-4896.476	-5055.718
99227	0.308428	0.914927	36.7782	38.4479	0.00021755	-165.2661	-4892.296	-5057.562
99228	0.308428	0.914927	39.2675	38.4479	0.000445904	-164.719	-4894.677	-5059.396
99229	0.308428	0.914927	39.2675	38.4479	0.000254852	-164.719	-4893.397	-5058.116
99230	0.308428	0.914927	39.2675	26.6102	0.000256383	-158.7865	-4899.9	-5058.687
99231	0.308428	0.913647	39.2675	26.6102	0.000256383	-158.3404	-4900.528	-5058.869
99232	0.308428	0.913647	39.2675	33.4215	0.000278036	-161.0692	-4896.336	-5057.405
99233	0.308428	0.913647	37.8906	33.4215	0.000256522	-161.3642	-4893.63	-5054.994
99234	0.308428	0.913212	37.8906	33.4215	0.000256522	-161.2127	-4893.814	-5055.027
99235	0.297993	0.913212	37.8906	33.4215	0.00025601	-161.2304	-4893.94	-5055.17
99236	0.297993	0.913212	37.8906	33.4215	0.00048491	-161.2304	-4895.515	-5056.746
99237	0.308097	0.913212	37.8906	33.4215	0.00048491	-161.2132	-4895.359	-5056.572
99238	0.308097	0.913212	37.2977	32.924	0.000308847	-161.0839	-4894.707	-5055.791
99239	0.308097	0.913212	37.2977	32.924	0.000308847	-161.0839	-4894.707	-5055.791
99240	0.308097	0.913212	37.6868	32.924	0.000308847	-160.9964	-4894.426	-5055.422
99241	0.308097	0.913212	37.6868	32.924	0.000308847	-160.9964	-4894.426	-5055.422
99242	0.308097	0.913212	37.4484	32.924	0.000308847	-161.0498	-4894.522	-5055.572
99243	0.308097	0.913212	37.4484	32.924	0.000513319	-161.0498	-4896.084	-5057.134
99244	0.308097	0.913212	37.7752	32.924	0.000513319	-160.9766	-4895.817	-5056.794
99245	0.308097	0.913212	37.7752	32.924	0.000513319	-160.9766	-4895.817	-5056.794
99246	0.294895	0.920512	38.354	32.924	0.000509442	-163.4237	-4894.191	-5057.615
99247	0.294895	0.920512	38.354	32.924	0.000509442	-163.4237	-4894.191	-5057.615
99248	0.294895	0.920512	38.4319	32.924	0.000401603	-163.4068	-4893.627	-5057.034
99249	0.294895	0.955096	38.0899	32.924	0.000172109	-175.8595	-4880.501	-5056.36
99250	0.294895	0.966777	39.0597	32.924	0.000172109	-179.9408	-4875.887	-5055.827
99251	0.294895	0.966777	39.0597	32.924	0.000172109	-179.9408	-4875.887	-5055.827
99252	0.294895	0.966777	39.0597	32.924	0.000172109	-179.9408	-4875.887	-5055.827
99253	0.294895	0.966777	39.5913	32.924	6.33729e-05	-179.8309	-4874.924	-5054.755
99254	0.294895	0.966777	39.5913	32.924	6.33729e-05	-179.8309	-4874.924	-5054.755
99255	0.294895	0.966777	39.5913	37.2545	6.33729e-05	-182.4446	-4873.029	-5055.473
99256	0.293114	0.966777	39.5913	37.2545	6.33729e-05	-182.4477	-4873.287	-5055.735
99257	0.296205	0.966777	39.5913	37.2545	6.33729e-05	-182.4424	-4872.898	-5055.34
99258	0.296205	0.966777	39.5913	37.2545	6.33729e-05	-182.4424	-4872.898	-5055.34
99259	0.296205	0.977196	39.5913	37.2545	6.33729e-05	-186.3142	-4869.797	-5056.111
99260	0.301558	0.973719	40.0885	37.2545	6.33729e-05	-184.9079	-4870.618	-5055.526
99261	0.301558	0.973719	40.0885	37.2545	6.33729e-05	-184.9079	-4870.618	-5055.526
99262	0.301558	0.973719	40.0885	36.2962	6.33729e-05	-184.2649	-4871.093	-5055.358
99263	0.301558	0.958953	38.9647	32.3739	6.33729e-05	-176.7923	-4877.717	-5054.509
99264	0.301558	0.958953	38.0123	39.1239	6.33729e-05	-181.2494	-4877.032	-5058.281
99265	0.301558	0.908786	38.0123	37.1211	6.33729e-05	-161.9207	-4892.54	-5054.46
99266	0.301558	0.902414	38.0123	39.2554	6.33729e-05	-161.275	-4894.634	-5055.909
99267	0.301558	0.902414	38.0123	39.8417	6.33729e-05	-161.7335	-4894.442	-5056.175
99268	0.301558	0.902414	38.0123	39.8417	1.66175e-05	-161.7335	-4894.108	-5055.841
99269	0.301558	0.935348	37.9289	25.141	1.66175e-05	-165.9451	-4890.068	-5056.013
99270	0.301558	0.935348	39.3899	25.141	1.66175e-05	-165.6333	-4890.772	-5056.405
99271	0.301558	0.935348	39.3899	22.4436	0.000108623	-165.2241	-4894.102	-5059.326
99272	0.301558	0.935348	39.3899	38.7069	0.000108623	-172.1037	-4883.777	-5055.881
99273	0.301558	0.935348	39.3899	38.7069	0.000108623	-172.1037	-4883.777	-5055.881
99274	0.301558	0.935348	39.2269	38.7069	0.000108623	-172.1375	-4883.411	-5055.549
99275	0.301424	0.935348	39.2269	28.7987	0.000108623	-166.687	-4888.238	-5054.925
99276	0.301424	0.940998	39.4937	28.7987	0.000108623	-168.655	-4886.412	-5055.067
99277	0.301424	0.940998	39.3382	28.7987	0.000108623	-168.687	-4886.169	-5054.856
99278	0.301424	0.940998	39.3382	28.7987	0.000108623	-168.687	-4886.169	-5054.856
99279	0.298018	0.940998	39.6503	34.5739	0.000108623	-171.3284	-4884.091	-5055.42
99280	0.298018	0.940998	38.3871	34.5739	0.000108623	-171.5935	-4882.562	-5054.156
99281	0.298018	0.928648	38.3871	34.7066	0.000112204	-167.2654	-4886.76	-5054.025
99282	0.298018	0.928648	38.3871	32.4965	8.09682e-06	-166.0629	-4887.136	-5053.198
99283	0.298018	0.920093	38.3871	32.4965	0.000103017	-163.047	-4891.243	-5054.29
99284	0.298018	0.920093	38.3871	32.4965	5.07881e-05	-163.047	-4890.866	-5053.913
99285	0.298383	0.920093	38.3871	28.3616	5.07881e-05	-161.3215	-4893.252	-5054.573
99286	0.298383	0.927973	38.0757	28.3616	5.07881e-05	-164.1661	-4889.965	-5054.131
99287	0.298383	0.927973	37.31	28.3616	5.25703e-05	-164.3369	-4890.617	-5054.954
99288	0.298533	0.927973	37.31	35.1451	5.25703e-05	-167.5258	-4886.85	-5054.376
99289	0.298533	0.901899	37.31	35.1451	5.25703e-05	-158.4319	-4895.536	-5053.968
99290	0.298533	0.901899	37.31	35.1451	5.25703e-05	-158.4319	-4895.536	-5053.968
99291	0.298533	0.901899	37.31	35.1451	5.25703e-05	-158.4319	-4895.536	-5053.968
99292	0.298533	0.901899	37.31	32.385	5.25703e-05	-156.9121	-4896.855	-5053.767
99293	0.298533	0.901899	37.31	32.385	5.25703e-05	-156.9121	-4896.855	-5053.767
99294	0.298533	0.929287	37.31	26.6081	0.000158957	-164.2773	-4892.339	-5056.616
99295	0.298533	0.929287	37.31	26.6081	0.000158957	-164.2773	-4892.339	-5056.616
99296	0.298533	0.929287	37.31	26.6081	0.000393487	-164.2773	-4894.111	-5058.388
99297	0.298533	0.900724	37.31	26.6081	0.000393487	-154.3145	-4903.358	-5057.672
99298	0.298533	0.900724	37.31	33.01	0.000393487	-156.8263	-4899.439	-5056.266
99299	0.298533	0.900724	37.2882	33.01	0.000393487	-156.8313	-4899.367	-5056.198
99300	0.298533	0.900724	37.2882	33.01	0.000301906	-156.8313	-4898.702	-5055.533
99301	0.310846	0.900724	37.2882	33.01	0.000301906	-156.8104	-4898.912	-5055.722
99302	0.306109	0.900724	37.1978	33.01	0.000301906	-156.839	-4898.358	-5055.197
99303	0.310291	0.900724	37.1978	33.01	0.000301906	-156.8319	-4898.847	-5055.679
99304	0.310291	0.900724	37.1978	33.01	0.000301906	-156.8319	-4898.847	-5055.679
99305	0.310291	0.900724	37.1978	33.1632	0.000132101	-156.9121	-4897.506	-5054.418
99306	0.310291	0.900724	37.1978	33.1632	0.000132101	-156.9121	-4897.506	-5054.418
99307	0.298878	0.900724	37.1978	29.7601	0.000132101	-155.3713	-4899.143	-5054.514
99308	0.298878	0.900724	37.1978	29.7601	0.000132101	-155.3713	-4899.143	-5054.514
99309	0.298878	0.900724	37.1978	32.618	0.000132101	-156.6504	-4897.631	-5054.281
99310	0.298878	0.900724	37.1978	32.618	0.000178415	-156.6504	-4897.899	-5054.55
99311	0.298878	0.90131	37.1978	32.618	0.00016169	-156.8515	-4897.564	-5054.416
99312	0.298878	0.90131	36.786	32.618	0.000226801	-156.9463	-4897.958	-5054.905
99313	0.298878	0.879261	35.1333	32.618	0.000226801	-149.8707	-4907.238	-5057.109
99314	0.298878	0.879261	35.9139	36.1879	0.000226801	-151.7364	-4904.419	-5056.156
99315	0.298878	0.879261	36.7936	36.1879	0.000226801	-151.5284	-4905.284	-5056.812
99316	0.298878	0.879261	36.7936	31.176	0.000226801	-148.7855	-4907.607	-5056.393
99317	0.298878	0.902237	36.7936	31.176	0.000291623	-156.5768	-4898.847	-5055.424
99318	0.298878	0.902237	37.796	30.5486	0.000291623	-156.0766	-4900.059	-5056.136
99319	0.305642	0.902237	37.796	30.5486	0.000291623	-156.0651	-4899.464	-5055.529
99320	0.305642	0.902237	37.796	30.5486	0.000291623	-156.0651	-4899.464	-5055.529
99321	0.305642	0.929927	37.796	32.9058	0.000291623	-166.8411	-4888.907	-5055.748
99322	0.305642	0.929927	39.0945	32.9058	0.000291623	-166.5612	-4888.967	-5055.529
99323	0.305642	0.929927	39.0945	35.8609	0.000297244	-168.2614	-4887.642	-5055.903
99324	0.305642	0.929927	39.0945	35.8609	0.000182599	-168.2614	-4886.852	-5055.113
99325	0.305642	0.929927	39.0045	26.9793	0.000255818	-164.2231	-4892.38	-5056.603
99326	0.305642	0.938378	39.3569	26.9793	0.0003348	-167.1622	-4890.179	-5057.341
99327	0.305642	0.938378	39.4023	28.8287	0.0003348	-167.7375	-4888.902	-5056.64
99328	0.305642	0.938378	38.3647	28.8287	0.000127895	-167.9566	-4887.103	-5055.06
99329	0.306151	0.938378	39.2488	29.2825	0.000127895	-167.9328	-4886.968	-5054.9
99330	0.306151	0.938378	39.2488	38.7558	0.000127895	-173.2451	-4882.273	-5055.518
99331	0.306151	0.938378	39.2488	38.7558	0.000382832	-173.245	-4884.072	-5057.317
99332	0.306151	0.938378	39.4911	38.7558	0.000496963	-173.195	-4885.192	-5058.387
99333	0.306151	0.938378	39.4911	38.7558	0.000496963	-173.195	-4885.192	-5058.387
99334	0.306151	0.938378	39.4911	38.7558	0.000223698	-173.195	-4883.31	-5056.505
99335	0.306151	0.938378	39.4911	38.7558	0.000223698	-173.195	-4883.31	-5056.505
99336	0.306151	0.953526	40.7008	34.2359	0.000223698	-175.443	-4881.699	-5057.142
99337	0.306151	0.956168	40.416	31.6705	0.000223698	-175.1326	-4881.187	-5056.32
99338	0.306151	0.956168	38.6712	31.6705	0.000223698	-175.4895	-4881.138	-5056.628
99339	0.306151	0.956168	38.6712	31.6705	0.000223698	-175.4895	-4881.138	-5056.628
99340	0.306151	0.937435	38.6712	31.6705	0.000223698	-168.7174	-4886.217	-5054.934
99341	0.306151	0.937435	38.6712	27.4923	0.000223698	-167.1161	-4888.947	-5056.063
99342	0.306151	0.937435	38.6712	27.4923	0.000223698	-167.1161	-4888.947	-5056.063
99343	0.306151	0.937435	38.7213	34.6798	0.000223698	-170.2927	-4884.661	-5054.954
99344	0.306151	0.937435	38.7213	34.6798	0.000223698	-170.2927	-4884.661	-5054.954
99345	0.306151	0.937435	38.7213	34.6798	0.000223698	-170.2927	-4884.661	-5054.954
99346	0.306151	0.943308	38.7213	34.6798	0.000183457	-172.4007	-4882.568	-5054.968
99347	0.306151	0.943308	38.7213	34.6798	0.000183457	-172.4007	-4882.568	-5054.968
99348	0.306151	0.917702	38.7213	34.6798	0.000183457	-163.3106	-4891.738	-5055.048
99349	0.306151	0.917702	38.6598	34.6798	7.83633e-05	-163.3237	-4890.887	-5054.211
99350	0.306151	0.939197	38.8296	34.6798	7.83633e-05	-170.9005	-4883.04	-5053.94
99351	0.306151	0.939197	38.8296	34.6798	0.000148219	-170.9005	-4883.58	-5054.481
99352	0.306151	0.939197	38.5221	34.6798	0.000148219	-170.966	-4883.645	-5054.611
99353	0.306151	0.917473	37.4468	34.6798	0.000148219	-163.5098	-4890.946	-5054.456
99354	0.306151	0.917473	38.2663	34.6798	0.000148219	-163.3283	-4890.904	-5054.233
99355	0.306151	0.937724	38.2663	30.593	0.000320144	-168.4283	-4887.744	-5056.172
99356	0.304917	0.937724	38.2663	30.593	0.000320144	-168.4304	-4887.549	-5055.979
99357	0.304917	0.937724	38.2663	31.3696	0.00020566	-168.7715	-4886.258	-5055.029
99358	0.304917	0.937724	38.335	31.3696	0.00020566	-168.7566	-4886.182	-5054.938
99359	0.304917	0.94428	38.335	35.4608	0.000245136	-173.3065	-4882.632	-5055.939
99360	0.304917	0.94428	38.1401	35.4608	0.000245136	-173.3489	-4882.995	-5056.344
99361	0.304917	0.94428	38.1401	35.4608	0.000112856	-173.349	-4882.028	-5055.377
99362	0.293544	0.94428	37.4343	30.2074	0.000112856	-170.8282	-4885.742	-5056.57
99363	0.293544	0.934426	38.523	30.2074	0.000112856	-167.0556	-4887.794	-5054.85
99364	0.293544	0.934426	36.7408	33.8281	0.000112856	-169.1948	-4888.119	-5057.314
99365	0.293544	0.934426	36.7736	33.8281	0.000112856	-169.1872	-4887.998	-5057.185
99366	0.293544	0.934426	36.7736	35.7207	0.000112856	-170.3057	-4887.193	-5057.499
99367	0.293544	0.934426	36.9213	35.7207	0.000112856	-170.2715	-4886.696	-5056.967
99368	0.293544	0.934426	37.019	27.9444	0.000112856	-166.5684	-4890.583	-5057.151
99369	0.293544	0.934426	37.019	27.9444	0.000112856	-166.5684	-4890.583	-5057.151
99370	0.29947	0.934426	37.019	27.9444	0.000101054	-166.5583	-4890.704	-5057.262
99371	0.29947	0.934426	37.019	34.9195	1.24899e-05	-169.7479	-4886.019	-5055.767
99372	0.29947	0.934426	37.019	34.9195	1.24899e-05	-169.7479	-4886.019	-5055.767
99373	0.29947	0.934426	37.019	34.9195	1.24899e-05	-169.7479	-4886.019	-5055.767
99374	0.29947	0.894713	37.0628	34.9195	1.24899e-05	-155.8927	-4897.89	-5053.783
99375	0.29947	0.894713	37.0628	34.9195	1.24899e-05	-155.8927	-4897.89	-5053.783
99376	0.29947	0.894713	36.3495	34.9195	1.24899e-05	-156.0589	-4897.84	-5053.899
99377	0.29947	0.894713	36.3495	34.9195	1.24899e-05	-156.0589	-4897.84	-5053.899
99378	0.29947	0.894713	36.3495	31.7341	1.24899e-05	-154.3609	-4899.343	-5053.704
99379	0.29947	0.894713	37.7011	31.7341	1.24899e-05	-154.0503	-4900.705	-5054.755
99380	0.29947	0.930721	38.1464	31.7341	1.24899e-05	-166.4785	-4886.599	-5053.077
99381	0.301819	0.930721	38.2127	31.7341	1.24899e-05	-166.46	-4886.597	-5053.057
99382	0.301819	0.937219	38.2127	35.6536	1.24899e-05	-170.9229	-4882.626	-5053.549
99383	0.301819	0.902274	38.2127	37.4239	1.24899e-05	-159.8388	-4895.534	-5055.373
99384	0.301819	0.898938	36.865	37.4239	1.24899e-05	-158.9971	-4894.94	-5053.937
99385	0.301475	0.898938	36.865	28.399	1.24899e-05	-154.3366	-4899.634	-5053.971
99386	0.301475	0.898938	36.865	28.399	1.24899e-05	-154.3366	-4899.634	-5053.971
99387	0.301475	0.898938	36.248	28.399	1.21992e-05	-154.4813	-4900.251	-5054.732
99388	0.301475	0.898938	36.248	28.399	1.21992e-05	-154.4813	-4900.251	-5054.732
99389	0.301475	0.898938	36.248	28.399	1.21992e-05	-154.4813	-4900.251	-5054.732
99390	0.301475	0.898938	36.248	34.1482	8.28109e-05	-157.0738	-4897.489	-5054.563
99391	0.301475	0.898938	35.7994	34.1482	8.28109e-05	-157.1814	-4898.621	-5055.802
99392	0.299379	0.898938	37.2031	34.1482	1.15288e-05	-156.8551	-4896.67	-5053.525
99393	0.299379	0.898938	37.2031	34.1482	1.15288e-05	-156.8551	-4896.67	-5053.525
99394	0.299379	0.898938	37.1412	34.1482	1.15288e-05	-156.8692	-4896.6	-5053.47
99395	0.299379	0.910452	37.1412	33.5457	1.15288e-05	-160.5042	-4892.694	-5053.198
99396	0.299379	0.910452	37.1412	33.5457	1.15288e-05	-160.5042	-4892.694	-5053.198
99397	0.299379	0.910452	37.1412	33.8425	1.15288e-05	-160.6668	-4892.556	-5053.223
99398	0.305164	0.910452	36.9228	33.252	1.15288e-05	-160.3872	-4893.241	-5053.628
99399	0.299397	0.912796	36.9228	33.252	4.48611e-06	-161.2114	-4892.204	-5053.416
99400	0.299397	0.912796	36.9228	33.252	4.48611e-06	-161.2114	-4892.204	-5053.416
99401	0.299397	0.913239	37.3515	33.252	4.48611e-06	-161.2676	-4891.755	-5053.023
99402	0.299397	0.907426	37.7243	33.252	4.48611e-06	-159.1671	-4894.212	-5053.379
99403	0.299397	0.907426	37.7243	39.4005	4.48611e-06	-163.1824	-4891.735	-5054.917
99404	0.299397	0.907426	36.9479	39.4005	4.48611e-06	-163.3583	-4891.347	-5054.705
99405	0.299397	0.907426	36.9479	39.4005	4.48611e-06	-163.3583	-4891.347	-5054.705
99406	0.299397	0.907426	36.9479	39.4005	4.48611e-06	-163.3583	-4891.347	-5054.705
99407	0.299397	0.907426	36.9479	39.4005	4.48611e-06	-163.3583	-4891.347	-5054.705
99408	0.299397	0.907426	36.9479	39.4005	4.48611e-06	-163.3583	-4891.347	-5054.705
99409	0.299397	0.907426	36.9479	39.4005	4.00844e-05	-163.3583	-4891.623	-5054.982
99410	0.299397	0.907426	36.9479	34.9478	4.00844e-05	-160.2995	-4893.346	-5053.645
99411	0.299397	0.913473	36.9479	34.9478	4.00844e-05	-162.3979	-4891.463	-5053.86
99412	0.299397	0.913473	37.9374	28.3283	4.00844e-05	-159.0931	-4895.125	-5054.218
99413	0.299397	0.925206	37.9374	28.3283	4.00844e-05	-163.2057	-4890.787	-5053.992
99414	0.299397	0.925206	37.9374	29.3983	4.00844e-05	-163.5851	-4890.058	-5053.643
99415	0.299397	0.925206	37.9374	29.3983	5.87508e-05	-163.5851	-4890.176	-5053.761
99416	0.299397	0.925206	38.2981	29.3983	5.87508e-05	-163.5061	-4890.336	-5053.842
99417	0.300146	0.925206	38.2981	29.3983	5.87508e-05	-163.5049	-4890.321	-5053.826
99418	0.30812	0.925206	38.2981	36.5903	0.000479014	-167.2295	-4889.845	-5057.074
99419	0.30812	0.925206	38.428	29.3116	0.000197521	-163.4308	-4891.7	-5055.131
99420	0.30812	0.915504	38.428	29.3116	0.000161748	-160.026	-4895.028	-5055.054
99421	0.298801	0.915504	38.428	29.3116	0.000161748	-160.0418	-4895.39	-5055.432
99422	0.298801	0.915504	38.428	29.3116	0.000161748	-160.0418	-4895.39	-5055.432
99423	0.298801	0.918458	38.428	29.3116	0.000161748	-161.0746	-4894.103	-5055.178
99424	0.298801	0.918458	37.1279	29.3116	0.000161748	-161.3635	-4893.679	-5055.042
99425	0.298801	0.918458	37.9243	24.9239	0.000161748	-159.9354	-4896.748	-5056.683
99426	0.298801	0.918458	37.9243	24.9239	0.000110862	-159.9354	-4896.391	-5056.326
99427	0.298801	0.918458	37.3913	24.9239	0.000110862	-160.0544	-4896.396	-5056.45
99428	0.298801	0.918458	37.3913	24.9239	0.000110862	-160.0544	-4896.396	-5056.45
99429	0.298801	0.918458	37.2796	24.9239	0.000102948	-160.0797	-4896.448	-5056.527
99430	0.298801	0.918458	38.2386	36.7113	0.000102948	-164.9669	-4889.666	-5054.633
99431	0.304557	0.918458	37.9844	28.4281	0.000102948	-160.8481	-4893.527	-5054.375
99432	0.304557	0.918458	38.2381	28.4281	0.000102948	-160.7925	-4893.66	-5054.452
