"iter"	"Vehrc.1."	"Kehr.1."	"kfeces.1."	"kbile.1."	"kgutabs.1."	"LnPrior"	"LnData"	"LnPosterior"
95290	0.700086	0.077707	0.0380227	0.0152005	1.45829	7.857844	-173.157	-165.2991
95291	0.717014	0.077707	0.0489501	0.0213128	1.45829	8.387522	-174.4257	-166.0382
95292	0.717014	0.086671	0.0489501	0.070702	1.45829	8.886997	-173.1735	-164.2865
95293	0.717014	0.0844919	0.0489501	0.0473698	2.94721	8.631139	-173.4197	-164.7886
95294	0.717014	0.105019	0.052788	0.0473698	2.17929	8.054206	-173.6793	-165.6251
95295	0.746386	0.0998889	0.0509758	0.00553706	1.61474	8.324385	-171.6951	-163.3707
95296	0.757402	0.0998889	0.0509758	0.00553706	3.28908	7.400409	-172.2479	-164.8475
95297	0.73885	0.0998889	0.0509758	0.055694	3.23899	7.655335	-172.8223	-165.167
95298	0.719359	0.0998889	0.0509758	0.055694	0.934659	8.107038	-172.7955	-164.6884
95299	0.739278	0.0912462	0.0509758	0.0825486	0.934659	8.124518	-173.0751	-164.9505
95300	0.711222	0.0912462	0.0509758	0.00726603	0.934659	8.768911	-171.8387	-163.0698
95301	0.692227	0.0876817	0.0509758	0.00726603	2.47539	9.397505	-172.2342	-162.8367
95302	0.713802	0.0876817	0.0509758	0.00726603	1.48169	9.153929	-172.1683	-163.0144
95303	0.709699	0.0906827	0.0509758	0.00905309	2.50771	9.23306	-171.9709	-162.7379
95304	0.709699	0.0906827	0.0509758	0.00905309	1.38111	9.170433	-171.9187	-162.7482
95305	0.709699	0.0906827	0.0490784	0.00905309	1.22037	9.058546	-171.9092	-162.8507
95306	0.731267	0.0991469	0.0490784	0.00905309	0.921392	8.104907	-171.5181	-163.4132
95307	0.731267	0.0961134	0.0490784	0.016714	0.302798	7.486335	-171.6855	-164.1991
95308	0.731267	0.0961134	0.0490784	0.016714	0.629795	7.987852	-171.7426	-163.7547
95309	0.715232	0.0830473	0.0490784	0.0145117	0.629795	8.129142	-172.8882	-164.759
95310	0.706318	0.0830473	0.0490784	0.0258746	0.92355	8.586904	-172.595	-164.0081
95311	0.70992	0.0937618	0.0490784	0.0136591	0.92355	8.718456	-171.9287	-163.2102
95312	0.70992	0.0965783	0.0490784	0.0136591	1.01775	8.669808	-172.032	-163.3621
95313	0.701552	0.083995	0.0751322	0.0136591	3.05596	5.565353	-172.442	-166.8767
95314	0.701552	0.0843485	0.0751322	0.0136591	1.27945	5.883888	-172.2977	-166.4138
95315	0.699186	0.0843485	0.0751322	0.088198	1.13874	5.43613	-173.5235	-168.0873
95316	0.699186	0.0896937	0.0751322	0.088198	0.211291	4.3665	-173.2683	-168.9018
95317	0.735803	0.0963506	0.0370937	0.126703	1.24743	6.850777	-173.8719	-167.0211
95318	0.74546	0.0942835	0.0370937	0.0654161	2.52123	7.700572	-173.4042	-165.7037
95319	0.74546	0.0942835	0.0370937	0.0314681	2.52123	7.851439	-172.8972	-165.0458
95320	0.74546	0.111609	0.0370937	0.0569882	0.957824	5.104677	-172.4433	-167.3386
95321	0.773815	0.111609	0.0370937	0.0452024	0.641836	4.330048	-171.4645	-167.1344
95322	0.773815	0.10558	0.0370937	0.0198301	2.51452	6.29062	-172.3278	-166.0372
95323	0.755388	0.106667	0.0370937	0.0205493	2.07681	6.548014	-171.5475	-164.9995
95324	0.755388	0.106667	0.0257423	0.00977714	1.38839	4.24646	-171.2916	-167.0451
95325	0.748594	0.100286	0.0457718	0.00977714	1.38839	8.062495	-171.7578	-163.6953
95326	0.748594	0.100286	0.0457718	0.0270807	1.38839	8.066743	-171.9573	-163.8905
95327	0.748594	0.100286	0.0457718	0.0282655	1.38839	8.065322	-171.9729	-163.9075
95328	0.748594	0.100759	0.0416301	0.0548702	1.38839	7.665025	-172.3223	-164.6573
95329	0.737061	0.100759	0.0546819	0.0346718	2.0488	8.334436	-172.0716	-163.7371
95330	0.737061	0.104083	0.0546819	0.0346718	1.55852	7.82532	-171.9782	-164.1529
95331	0.730124	0.104083	0.0546819	0.00967776	2.94505	7.577377	-171.6196	-164.0422
95332	0.730124	0.102524	0.0357702	0.0085663	2.50358	7.199722	-171.545	-164.3452
95333	0.730124	0.102524	0.0566721	0.0085663	2.50358	7.98957	-171.5428	-163.5533
95334	0.724331	0.103351	0.0566721	0.0085663	2.50358	7.956304	-171.7461	-163.7898
95335	0.751401	0.103351	0.062703	0.0085663	1.37447	6.930015	-171.4827	-164.5527
95336	0.727081	0.103351	0.0598373	0.0171495	1.4965	7.67008	-171.8196	-164.1496
95337	0.727081	0.103351	0.0416322	0.0261606	2.24324	7.898682	-172.1635	-164.2648
95338	0.727081	0.103351	0.0416322	0.0305513	1.73905	7.888483	-172.2231	-164.3347
95339	0.727081	0.0997865	0.0416322	0.0294525	0.969962	7.806159	-171.9047	-164.0985
95340	0.727081	0.0997865	0.0416322	0.0616223	0.0872819	6.379039	-172.061	-165.6819
95341	0.727081	0.0997865	0.0416322	0.0616223	0.225607	6.634049	-172.1605	-165.5265
95342	0.727081	0.0997865	0.0416322	0.0616223	2.52554	8.070188	-173.1137	-165.0435
95343	0.744055	0.108252	0.0576794	0.0616223	1.32613	6.619599	-172.5349	-165.9153
95344	0.744055	0.104232	0.0576794	0.0616223	1.32613	7.272531	-172.3701	-165.0976
95345	0.744055	0.102657	0.0576794	0.103973	3.16856	6.61294	-174.1828	-167.5698
95346	0.744055	0.102657	0.0576794	0.0998937	2.1586	7.335361	-173.6856	-166.3502
95347	0.744055	0.100056	0.0346315	0.0998937	2.1586	6.744711	-173.662	-166.9173
95348	0.732045	0.104569	0.0346315	0.0641643	0.516057	5.612604	-172.506	-166.8934
95349	0.741312	0.0975549	0.0346315	0.0641643	0.51381	6.258543	-172.1445	-165.886
95350	0.7061	0.0973436	0.0346315	0.0746384	0.51381	6.629021	-173.6924	-167.0633
95351	0.749179	0.101804	0.0497294	0.0746384	0.9185	7.352299	-172.3695	-165.0172
95352	0.749179	0.101804	0.0506545	0.0690044	1.60438	7.902706	-172.6119	-164.7092
95353	0.744863	0.103706	0.0506545	0.0759507	1.60438	7.666658	-172.8094	-165.1427
95354	0.744863	0.0977888	0.0506545	0.0759507	0.950431	7.829994	-172.5656	-164.7356
95355	0.744863	0.0977888	0.0506545	0.0759507	0.950431	7.829994	-172.5656	-164.7356
95356	0.743918	0.106436	0.0506545	0.0759507	0.713295	6.519307	-172.4661	-165.9468
95357	0.743918	0.110073	0.0377189	0.0759507	0.713295	5.103289	-172.7646	-167.6613
95358	0.743918	0.110073	0.0399407	0.0759507	1.71187	6.13777	-173.2951	-167.1573
95359	0.740703	0.108311	0.0399407	0.0663818	1.66219	6.582614	-172.9823	-166.3997
95360	0.740703	0.108311	0.0590237	0.034584	1.66219	6.832874	-172.0268	-165.1939
95361	0.733744	0.0968785	0.0523312	0.034584	1.28182	8.547471	-172.0707	-163.5233
95362	0.725857	0.0968785	0.0523312	0.034584	1.28182	8.649843	-172.0913	-163.4415
95363	0.732663	0.0970731	0.0523312	0.034584	2.88317	8.416183	-172.3304	-163.9142
95364	0.724488	0.100697	0.0523312	0.0372484	2.88317	8.192692	-172.5453	-164.3526
95365	0.710019	0.0862464	0.0523312	0.0372484	2.66448	9.033257	-172.83	-163.7967
95366	0.709335	0.095454	0.0523312	0.0135431	2.38395	9.12952	-172.1007	-162.9712
95367	0.709335	0.0915538	0.049842	0.0431793	2.38395	9.254509	-172.8045	-163.55
95368	0.709335	0.0915538	0.049842	0.0478161	1.25008	9.02855	-172.6512	-163.6226
95369	0.718286	0.0915538	0.049842	0.0478161	1.25008	8.926672	-172.4979	-163.5713
95370	0.718286	0.0888201	0.049842	0.0478161	2.0244	9.212679	-172.8406	-163.6279
95371	0.716589	0.0855164	0.049842	0.0478161	2.99161	8.647721	-173.2921	-164.6444
95372	0.716589	0.0974855	0.049842	0.0478161	1.24391	8.673877	-172.6601	-163.9862
95373	0.719276	0.0974855	0.049842	0.051041	2.51158	8.782338	-172.9554	-164.173
95374	0.719276	0.0974855	0.049842	0.051041	2.06663	8.910975	-172.8615	-163.9506
95375	0.75241	0.0974855	0.049842	0.051041	0.832831	7.78195	-172.4594	-164.6774
95376	0.731103	0.0903405	0.049842	0.0120757	1.9932	9.115063	-172.5437	-163.4287
95377	0.727069	0.0900924	0.049842	0.0839186	0.430352	7.621513	-172.5956	-164.9741
95378	0.733189	0.0961735	0.049842	0.0839186	2.65081	8.371482	-173.55	-165.1785
95379	0.730575	0.100114	0.049842	0.0783884	0.881723	7.724421	-172.806	-165.0816
95380	0.785787	0.100114	0.049842	0.0456458	0.590663	6.698187	-174.1273	-167.4291
95381	0.75933	0.100114	0.071768	0.0528538	0.814895	5.043548	-172.3651	-167.3215
95382	0.75933	0.0958563	0.071768	0.0676612	0.538621	4.924796	-172.9059	-167.9812
95383	0.75933	0.0900567	0.0480949	0.0226884	1.55685	8.593867	-174.9374	-166.3435
95384	0.75933	0.0900567	0.0480949	0.0226884	2.34198	8.63358	-175.0475	-166.414
95385	0.75933	0.0900567	0.0480949	0.0419885	0.662853	7.760867	-174.5297	-166.7688
95386	0.751805	0.0845887	0.0480949	0.0419885	0.662853	7.731539	-175.5345	-167.8029
95387	0.733182	0.0845887	0.0480949	0.0419885	1.14608	8.5263	-173.8573	-165.331
95388	0.747335	0.0903045	0.0480949	0.0252797	2.18827	8.856196	-173.7597	-164.9035
95389	0.747335	0.0903045	0.0480949	0.00411939	1.90545	8.851925	-173.6796	-164.8277
95390	0.747335	0.0932453	0.0480949	0.0487876	2.45547	8.655431	-173.3822	-164.7268
95391	0.740796	0.0950464	0.0480949	0.083101	3.37693	7.58441	-173.7823	-166.1979
95392	0.704345	0.0950464	0.0480949	0.083101	3.37693	8.031183	-174.8602	-166.829
95393	0.704345	0.0950464	0.0602063	0.083101	4.13482	6.197719	-174.9762	-168.7785
95394	0.704345	0.0950464	0.0458979	0.083101	4.31159	6.241439	-175.0177	-168.7763
95395	0.704345	0.083291	0.0458979	0.083101	4.31159	6.143716	-174.3169	-168.1732
95396	0.704345	0.0791699	0.0458979	0.0851173	5.18196	3.371392	-174.7535	-171.3821
95397	0.665235	0.0830506	0.059262	0.0446642	5.18196	3.98695	-174.8098	-170.8229
95398	0.675713	0.0830506	0.059262	0.0446642	1.43128	8.813836	-173.5748	-164.7609
95399	0.675713	0.085315	0.059262	0.0446642	1.64452	9.044097	-173.9105	-164.8664
95400	0.67662	0.0889933	0.0614659	0.0310055	0.714692	8.188689	-173.7709	-165.5822
95401	0.6548	0.0746751	0.06523	0.04224	2.26469	7.422251	-174.0609	-166.6386
95402	0.681734	0.0912252	0.06523	0.04224	2.09831	8.435329	-174.3405	-165.9052
95403	0.681734	0.0912252	0.065828	0.04224	2.09831	8.342472	-174.3401	-165.9976
95404	0.733402	0.0912252	0.065828	0.04224	2.00358	7.791517	-172.8562	-165.0646
95405	0.689115	0.0847787	0.065828	0.04224	1.87496	8.147633	-173.0771	-164.9294
95406	0.689115	0.0847787	0.0523215	0.0473414	1.87496	9.353545	-173.2141	-163.8606
95407	0.702687	0.0887106	0.0523215	0.00719308	2.53557	9.261369	-172.0352	-162.7738
95408	0.702687	0.0887106	0.0523215	0.0363576	2.75319	9.113048	-172.7863	-163.6732
95409	0.702687	0.0897513	0.0523215	0.0687258	2.78891	8.928928	-173.7709	-164.8419
95410	0.696723	0.0884415	0.0523215	0.0528336	2.75965	9.10048	-173.444	-164.3435
95411	0.692382	0.0936031	0.0523215	0.0528336	2.14939	9.366139	-174.1874	-164.8212
95412	0.714908	0.083697	0.0523215	0.0330135	0.747493	8.296701	-172.7997	-164.503
95413	0.673167	0.0784207	0.0306965	0.00273614	0.272617	5.663681	-172.439	-166.7753
95414	0.673167	0.0784207	0.0306965	0.0457884	1.02867	6.655192	-173.2564	-166.6012
95415	0.674077	0.0784207	0.0306965	0.0497327	0.207256	5.496159	-172.9583	-167.4621
95416	0.674077	0.0784207	0.0306965	0.0189644	3.22156	6.425999	-172.8943	-166.4683
95417	0.674077	0.0744571	0.0500016	0.0275615	3.59007	7.229187	-173.1937	-165.9645
95418	0.674077	0.080895	0.0500016	0.0275615	3.82505	7.621343	-173.2698	-165.6484
95419	0.674077	0.080895	0.0500016	0.0441399	2.72886	8.980072	-173.6899	-164.7098
95420	0.674077	0.080895	0.0500016	0.0441399	2.72886	8.980072	-173.6899	-164.7098
95421	0.674077	0.080895	0.0500016	0.0441399	1.38808	9.058465	-173.4424	-164.3839
95422	0.674077	0.074168	0.0500016	0.0168566	0.726563	7.640859	-172.7483	-165.1074
95423	0.630491	0.074168	0.0500016	0.0168566	0.364	7.341319	-175.1894	-167.8481
95424	0.652217	0.0835854	0.0477716	0.0168566	1.48425	9.479433	-174.9122	-165.4328
95425	0.653418	0.0824838	0.0477716	0.0168566	1.48425	9.396354	-174.5371	-165.1407
95426	0.682792	0.080765	0.0477716	0.0168566	1.48425	9.052341	-172.5509	-163.4986
95427	0.662618	0.077318	0.0477716	0.0413122	1.10962	8.523173	-173.6197	-165.0965
95428	0.657043	0.0866791	0.0605726	0.0413122	1.10962	8.771486	-175.9273	-167.1559
95429	0.657043	0.0866791	0.0605726	0.0413122	1.10962	8.771486	-175.9273	-167.1559
95430	0.676211	0.0843651	0.066276	0.0413122	2.18435	8.153918	-173.7419	-165.5879
95431	0.694133	0.0843651	0.066276	0.0648099	2.18435	7.879886	-173.5425	-165.6626
95432	0.699893	0.0814934	0.066276	0.0461395	1.97899	7.741217	-173.0873	-165.346
95433	0.699893	0.0767595	0.066276	0.0461395	3.33699	6.332913	-173.8749	-167.542
95434	0.699893	0.0999936	0.066276	0.0604403	3.33699	6.635722	-175.1316	-168.4959
95435	0.699893	0.0999936	0.0561726	0.0604403	3.83897	6.972624	-175.2041	-168.2314
95436	0.725759	0.104628	0.0561726	0.0438418	3.81117	6.244307	-173.1042	-166.8599
95437	0.697365	0.101316	0.0561726	0.0135618	1.79706	8.651483	-173.517	-164.8656
95438	0.69116	0.0918537	0.0561726	0.0135618	1.79706	9.333067	-172.6896	-163.3566
95439	0.706069	0.0918537	0.0561726	0.0556771	3.22215	8.363618	-173.4255	-165.0619
95440	0.703591	0.086663	0.048272	0.0436432	3.22215	8.582444	-173.0314	-164.4489
95441	0.703959	0.086663	0.048272	0.0436432	2.02447	9.325147	-172.8339	-163.5088
95442	0.693403	0.0955237	0.048272	0.0436432	1.18573	9.001217	-173.8625	-164.8613
95443	0.714329	0.0955237	0.048272	0.0436432	1.44379	8.960691	-172.5968	-163.6361
95444	0.714329	0.0925651	0.048272	0.0436432	0.752505	8.456911	-172.296	-163.8391
95445	0.714329	0.0925651	0.0466052	0.0436432	0.752505	8.414218	-172.2968	-163.8826
95446	0.714329	0.0925651	0.0466052	0.041377	1.20178	8.881732	-172.402	-163.5202
95447	0.714329	0.0896409	0.0466052	0.041377	2.43134	9.139537	-172.7265	-163.587
95448	0.741328	0.0896409	0.0385434	0.0537427	1.63115	8.167515	-173.5257	-165.3581
95449	0.741328	0.0909079	0.0430545	0.0269951	1.54521	8.628842	-173.0927	-164.4639
95450	0.726828	0.0977383	0.0430545	0.0269951	1.54521	8.527977	-171.974	-163.4461
95451	0.72167	0.0977383	0.0430545	0.0138156	1.14406	8.330004	-171.7319	-163.4019
95452	0.72167	0.0929095	0.0430545	0.0541845	1.14406	8.498771	-172.5205	-164.0217
95453	0.72167	0.096947	0.0430545	0.0541845	0.366151	7.33138	-172.1941	-164.8627
95454	0.736558	0.0837104	0.0430545	0.0427698	0.334236	7.180804	-174.0359	-166.8551
95455	0.741327	0.110875	0.0409326	0.0405712	1.75874	6.329398	-172.3805	-166.0511
95456	0.741327	0.110875	0.0409326	0.0405712	1.44628	6.205197	-172.3055	-166.1003
95457	0.741327	0.110875	0.0391355	0.050827	3.22362	5.3896	-173.0095	-167.6199
95458	0.741327	0.0964618	0.0391355	0.050827	3.22362	7.359592	-172.9168	-165.5572
95459	0.708821	0.0964618	0.042923	0.0712092	0.480263	7.569122	-173.2449	-165.6758
95460	0.746852	0.0964618	0.042923	0.112156	0.446422	6.572322	-172.681	-166.1087
95461	0.746852	0.0925174	0.042923	0.0401349	0.897254	7.980014	-172.9897	-165.0097
95462	0.746852	0.0925174	0.0480539	0.0401349	1.55666	8.721248	-173.1903	-164.469
95463	0.746852	0.0881437	0.045397	0.0401349	1.55666	8.648702	-174.2002	-165.5515
95464	0.747089	0.0881437	0.045397	0.0401349	1.88363	8.736728	-174.3118	-165.5751
95465	0.68644	0.0862247	0.045397	0.0437938	1.88363	9.378293	-173.3436	-163.9654
95466	0.68644	0.0882514	0.045397	0.0437938	1.52933	9.330276	-173.4692	-164.1389
95467	0.68644	0.0813807	0.0510451	0.0899629	1.69812	8.801602	-174.1747	-165.3731
95468	0.68644	0.0813807	0.0541079	0.0899629	2.35692	8.704561	-174.4172	-165.7127
95469	0.704719	0.0813807	0.0541079	0.0398114	1.99379	8.945279	-173.1075	-164.1622
95470	0.715024	0.0925952	0.0574026	0.0398114	1.65075	8.919256	-172.4653	-163.546
95471	0.730843	0.0948176	0.0574026	0.0398114	1.49119	8.573955	-172.3023	-163.7284
95472	0.729377	0.0910849	0.0574026	0.0419042	0.936669	8.260481	-172.456	-164.1955
95473	0.738144	0.0915206	0.0581208	0.0419042	0.936669	8.081786	-172.713	-164.6312
95474	0.755031	0.0909025	0.0581208	0.0419042	0.936669	7.841743	-173.9717	-166.1299
95475	0.757601	0.0966351	0.0581208	0.107774	0.792436	6.857341	-173.1195	-166.2622
95476	0.737094	0.101454	0.0581208	0.107774	1.13314	7.077053	-173.5074	-166.4304
95477	0.737094	0.101454	0.0581208	0.0912045	1.13314	7.282847	-173.0838	-165.801
95478	0.770375	0.0936974	0.0581208	0.0912045	0.138275	6.001507	-173.6343	-167.6328
95479	0.770375	0.0936974	0.0581208	0.0369737	0.153267	6.402898	-174.3839	-167.981
95480	0.770375	0.112172	0.0581208	0.071666	1.41958	5.363972	-172.2296	-166.8656
95481	0.750012	0.112172	0.0581208	0.071666	1.41958	5.690178	-172.8709	-167.1807
95482	0.750012	0.112172	0.0581208	0.0309085	1.41958	5.889426	-171.7124	-165.823
95483	0.750012	0.102504	0.0541169	0.0258881	1.00282	7.488496	-171.6899	-164.2014
95484	0.743543	0.0916274	0.0541169	0.0412069	1.248	8.533998	-173.0753	-164.5413
95485	0.743543	0.0916274	0.0541169	0.00679892	1.66665	8.782705	-173.0172	-164.2345
95486	0.73578	0.0916274	0.052222	0.0258406	2.56832	8.856204	-172.7773	-163.9211
95487	0.73578	0.0916274	0.052222	0.0685499	1.45804	8.689356	-173.0667	-164.3774
95488	0.73578	0.0916274	0.052222	0.0293889	1.45804	8.866617	-172.6516	-163.785
95489	0.73578	0.0916274	0.0609783	0.0293889	1.45804	8.288689	-172.6489	-164.3603
95490	0.740153	0.0938705	0.0609783	0.00059385	1.21569	7.983437	-172.2902	-164.3068
95491	0.716045	0.0860675	0.0609783	0.00059385	1.78817	8.574974	-172.408	-163.833
95492	0.716045	0.0860675	0.0558441	0.037923	1.78817	9.011147	-172.8305	-163.8193
95493	0.70162	0.0860675	0.0558441	0.037923	1.25738	8.914834	-172.5815	-163.6667
95494	0.70162	0.0860675	0.0558441	0.037923	2.46103	9.084306	-172.8129	-163.7286
95495	0.70162	0.0865484	0.0558441	0.00317573	2.26623	9.175876	-172.0323	-162.8565
95496	0.665898	0.0886887	0.0558441	0.00317573	1.96988	9.561035	-173.979	-164.418
95497	0.663719	0.0835104	0.0558441	0.00317573	2.39035	9.29745	-173.3122	-164.0148
95498	0.694253	0.0835104	0.0558441	0.00317573	1.65381	9.07253	-172.1657	-163.0932
95499	0.694253	0.0835104	0.0558441	0.0163102	1.66751	9.098227	-172.3887	-163.2905
95500	0.700364	0.0835104	0.0558441	0.00653147	2.9271	8.651178	-172.3215	-163.6703
95501	0.700364	0.0835104	0.0558441	0.00653147	0.457217	7.890843	-172.2247	-164.3339
95502	0.736995	0.0835104	0.0558441	0.0918469	1.78349	8.233654	-174.7921	-166.5584
95503	0.67398	0.0746238	0.0558441	0.0205499	2.35684	8.289849	-172.9452	-164.6554
95504	0.667737	0.077941	0.0558441	0.0205499	2.50526	8.72514	-173.0762	-164.3511
95505	0.692699	0.0845149	0.0573844	0.0287326	2.50526	8.99376	-172.7323	-163.7386
95506	0.692699	0.0968863	0.0573844	0.0287326	1.86816	9.02604	-173.7668	-164.7407
95507	0.692699	0.101586	0.0407339	0.0287326	1.7455	8.411584	-174.6732	-166.2616
95508	0.692699	0.101586	0.0407339	0.0287326	2.2228	8.419149	-174.7332	-166.314
95509	0.724419	0.101586	0.0407339	0.0497824	3.10778	7.422693	-173.0601	-165.6374
95510	0.724419	0.0846089	0.0438119	0.0615645	2.16549	8.720638	-173.7465	-165.0258
95511	0.724419	0.0944782	0.0537369	0.0615645	2.29719	8.856863	-172.9906	-164.1337
95512	0.703966	0.0971898	0.0505276	0.0737034	3.2128	8.219026	-174.8006	-166.5815
95513	0.698745	0.0961274	0.0505276	0.0737034	3.22307	8.330177	-175.0834	-166.7532
95514	0.698745	0.0961274	0.0505276	0.0737034	3.36184	8.150821	-175.1078	-166.957
95515	0.698745	0.0961274	0.0505276	0.0737034	3.36184	8.150821	-175.1078	-166.957
95516	0.729564	0.100493	0.0505276	0.0126362	2.41471	8.498567	-171.6605	-163.1619
95517	0.725452	0.0952563	0.0649984	0.0126362	2.41471	7.840053	-171.8515	-164.0114
95518	0.731052	0.0982797	0.0649984	0.0126362	2.44166	7.552065	-171.717	-164.1649
95519	0.731052	0.0982797	0.0457133	0.0126362	2.33883	8.625072	-171.7157	-163.0906
95520	0.738204	0.0982797	0.0457133	0.0192798	2.33883	8.532986	-171.9203	-163.3873
95521	0.738204	0.0982797	0.0457133	0.0192798	1.45936	8.444245	-171.8262	-163.3819
95522	0.741034	0.0982797	0.0457133	0.0192798	1.45936	8.404733	-171.8828	-163.478
95523	0.739609	0.0982797	0.0457133	0.0192798	1.53116	8.460972	-171.8603	-163.3994
95524	0.739609	0.0973154	0.0457133	0.0207855	1.53116	8.536154	-171.9773	-163.4412
95525	0.744804	0.0973154	0.0489863	0.00379713	1.7478	8.606651	-171.9753	-163.3686
95526	0.746061	0.108239	0.0580479	0.00379713	1.00408	6.409853	-171.0969	-164.687
95527	0.746061	0.108239	0.0580479	0.00379713	2.9201	6.48249	-171.1366	-164.6541
95528	0.718456	0.0973277	0.0520572	0.0251437	0.853923	8.330049	-171.9712	-163.6412
95529	0.718456	0.0973277	0.0417942	0.0125258	1.47643	8.531924	-171.7976	-163.2656
95530	0.718456	0.0871276	0.0417942	0.0766145	1.87932	8.642889	-173.439	-164.7961
95531	0.700274	0.0871276	0.0417942	0.0766145	1.8727	8.840913	-173.695	-164.8541
95532	0.711987	0.0796696	0.041702	0.0415794	1.76432	8.411019	-173.6669	-165.2558
95533	0.708857	0.0796696	0.0457606	0.0210112	1.76432	8.7363	-173.3432	-164.6069
95534	0.708857	0.0759548	0.0522869	0.0110058	2.56119	8.211321	-174.269	-166.0577
95535	0.708857	0.0759548	0.0522869	0.0110058	2.56119	8.211321	-174.269	-166.0577
95536	0.707511	0.0854982	0.0522869	0.0110058	1.61937	9.19592	-172.2969	-163.101
95537	0.707511	0.0852344	0.0471299	0.00604401	1.4832	9.098667	-172.2553	-163.1566
95538	0.707511	0.0910749	0.0471299	0.0103391	2.69284	9.107897	-172.0205	-162.9126
95539	0.707511	0.0910324	0.0392511	0.0444526	1.81276	8.754895	-172.7699	-164.015
95540	0.717221	0.0829057	0.0392511	0.0444526	1.81276	8.399469	-173.3973	-164.9978
95541	0.690253	0.0962835	0.0387829	0.0410209	1.81276	8.694231	-174.3544	-165.6602
95542	0.693327	0.0962835	0.0628136	0.0410209	1.37066	8.29369	-173.9519	-165.6582
95543	0.71038	0.0879271	0.0628136	0.0410209	1.37066	8.295932	-172.5563	-164.2603
95544	0.692577	0.0857134	0.0628136	0.0588677	1.37066	8.3227	-173.2729	-164.9502
95545	0.715687	0.0857134	0.0628136	0.0588677	0.738986	7.485005	-172.7377	-165.2527
95546	0.735526	0.092195	0.0604964	0.0588677	1.22201	8.066114	-172.7782	-164.712
95547	0.723756	0.0887872	0.0388186	0.0588677	2.67902	8.233296	-173.2977	-165.0644
95548	0.723756	0.089927	0.0388186	0.0549687	2.67902	8.263115	-173.1219	-164.8588
95549	0.701284	0.0908337	0.0606645	0.0549687	2.73925	8.526262	-173.4611	-164.9348
95550	0.701284	0.0908337	0.0373327	0.0541261	3.99896	6.572479	-173.6267	-167.0543
95551	0.701284	0.0849444	0.0373327	0.0459558	2.84772	8.125126	-173.0969	-164.9718
95552	0.701284	0.0849444	0.0373327	0.0459558	2.3025	8.438683	-173.0041	-164.5654
95553	0.701284	0.0903138	0.0373327	0.0623692	2.3025	8.478371	-173.5801	-165.1017
