"median"	"LCL"	"UCL"	"mean"	"Simulations"	"dose_uM"	"Conditions"	"Chemicals"	"Times"	"variables"	"Dose_condition"
0.296589	0.060681525	0.994449474999999	0.3573947907	"Simu1"	200	"4.SevereGFR"	"NFT"	7.9	"cplasma"	"200_4.SevereGFR"
0.281585	0.05614247	0.967337849999999	0.3412271772	"Simu1"	200	"4.SevereGFR"	"NFT"	8	"cplasma"	"200_4.SevereGFR"
0.2662865	0.0515221575	0.94070425	0.32567626955	"Simu1"	200	"4.SevereGFR"	"NFT"	8.1	"cplasma"	"200_4.SevereGFR"
0.2523585	0.0474111325	0.914069625	0.31072627555	"Simu1"	200	"4.SevereGFR"	"NFT"	8.2	"cplasma"	"200_4.SevereGFR"
0.2385275	0.044138125	0.884164825	0.2963613022	"Simu1"	200	"4.SevereGFR"	"NFT"	8.3	"cplasma"	"200_4.SevereGFR"
0.2249135	0.041130715	0.85446545	0.2825655824	"Simu1"	200	"4.SevereGFR"	"NFT"	8.4	"cplasma"	"200_4.SevereGFR"
0.211901	0.03790349	0.825453999999999	0.2693233084	"Simu1"	200	"4.SevereGFR"	"NFT"	8.5	"cplasma"	"200_4.SevereGFR"
0.2001175	0.0356174825	0.799015974999999	0.25661872815	"Simu1"	200	"4.SevereGFR"	"NFT"	8.6	"cplasma"	"200_4.SevereGFR"
0.188767	0.03279018	0.777667725	0.24443616285	"Simu1"	200	"4.SevereGFR"	"NFT"	8.7	"cplasma"	"200_4.SevereGFR"
0.1776525	0.03019192	0.75118715	0.23276000645	"Simu1"	200	"4.SevereGFR"	"NFT"	8.8	"cplasma"	"200_4.SevereGFR"
0.167618	0.0280846375	0.725380225	0.221574793525	"Simu1"	200	"4.SevereGFR"	"NFT"	8.9	"cplasma"	"200_4.SevereGFR"
0.157886	0.026274455	0.700238049999999	0.2108651466	"Simu1"	200	"4.SevereGFR"	"NFT"	9	"cplasma"	"200_4.SevereGFR"
0.148114	0.024324445	0.675750649999999	0.200615845925	"Simu1"	200	"4.SevereGFR"	"NFT"	9.1	"cplasma"	"200_4.SevereGFR"
0.138611	0.022469865	0.651908174999999	0.190811892825	"Simu1"	200	"4.SevereGFR"	"NFT"	9.2	"cplasma"	"200_4.SevereGFR"
0.130296	0.020914925	0.628701624999999	0.18143836015	"Simu1"	200	"4.SevereGFR"	"NFT"	9.3	"cplasma"	"200_4.SevereGFR"
0.122271	0.0194517575	0.606119174999999	0.17248061619	"Simu1"	200	"4.SevereGFR"	"NFT"	9.4	"cplasma"	"200_4.SevereGFR"
0.1145175	0.0180185875	0.584152874999999	0.16392420144	"Simu1"	200	"4.SevereGFR"	"NFT"	9.5	"cplasma"	"200_4.SevereGFR"
0.107732	0.0168333325	0.562791774999999	0.155754845825	"Simu1"	200	"4.SevereGFR"	"NFT"	9.6	"cplasma"	"200_4.SevereGFR"
0.1012385	0.01573123	0.541947224999999	0.14795858996	"Simu1"	200	"4.SevereGFR"	"NFT"	9.7	"cplasma"	"200_4.SevereGFR"
0.09497885	0.0147121075	0.5216777	0.140521639085	"Simu1"	200	"4.SevereGFR"	"NFT"	9.8	"cplasma"	"200_4.SevereGFR"
0.0889205	0.0135729925	0.501988525	0.13343051778	"Simu1"	200	"4.SevereGFR"	"NFT"	9.9	"cplasma"	"200_4.SevereGFR"
0.08347325	0.01278995	0.480667	0.12667200842	"Simu1"	200	"4.SevereGFR"	"NFT"	10	"cplasma"	"200_4.SevereGFR"
0.07833815	0.012058025	0.459514024999999	0.120233145225	"Simu1"	200	"4.SevereGFR"	"NFT"	10.1	"cplasma"	"200_4.SevereGFR"
0.07332085	0.011293725	0.441510199999999	0.114101296155	"Simu1"	200	"4.SevereGFR"	"NFT"	10.2	"cplasma"	"200_4.SevereGFR"
0.06866775	0.0105802725	0.425236999999999	0.10826409483	"Simu1"	200	"4.SevereGFR"	"NFT"	10.3	"cplasma"	"200_4.SevereGFR"
0.06450175	0.009912515	0.4093926	0.10270951819	"Simu1"	200	"4.SevereGFR"	"NFT"	10.4	"cplasma"	"200_4.SevereGFR"
0.0603149	0.00926625925	0.39397265	0.097425800565	"Simu1"	200	"4.SevereGFR"	"NFT"	10.5	"cplasma"	"200_4.SevereGFR"
0.05661155	0.00872404425	0.37897105	0.09240156497	"Simu1"	200	"4.SevereGFR"	"NFT"	10.6	"cplasma"	"200_4.SevereGFR"
0.05310645	0.00815442375	0.364381675	0.08762571448	"Simu1"	200	"4.SevereGFR"	"NFT"	10.7	"cplasma"	"200_4.SevereGFR"
0.04997125	0.0076531975	0.350131925	0.083087481935	"Simu1"	200	"4.SevereGFR"	"NFT"	10.8	"cplasma"	"200_4.SevereGFR"
0.04691035	0.00716019575	0.33564335	0.078776432865	"Simu1"	200	"4.SevereGFR"	"NFT"	10.9	"cplasma"	"200_4.SevereGFR"
0.04409085	0.00673348925	0.321590625	0.074682477765	"Simu1"	200	"4.SevereGFR"	"NFT"	11	"cplasma"	"200_4.SevereGFR"
0.0413749	0.00634016375	0.3081627	0.07079584229	"Simu1"	200	"4.SevereGFR"	"NFT"	11.1	"cplasma"	"200_4.SevereGFR"
0.03900035	0.005976551	0.295966875	0.067107094535	"Simu1"	200	"4.SevereGFR"	"NFT"	11.2	"cplasma"	"200_4.SevereGFR"
0.0365229	0.0056404565	0.2846023	0.06360712798	"Simu1"	200	"4.SevereGFR"	"NFT"	11.3	"cplasma"	"200_4.SevereGFR"
0.0344146	0.0053291155	0.27332605	0.060287171175	"Simu1"	200	"4.SevereGFR"	"NFT"	11.4	"cplasma"	"200_4.SevereGFR"
0.0323196	0.00503817375	0.262490125	0.05713875317	"Simu1"	200	"4.SevereGFR"	"NFT"	11.5	"cplasma"	"200_4.SevereGFR"
0.03037935	0.00474817975	0.252064425	0.054153729175	"Simu1"	200	"4.SevereGFR"	"NFT"	11.6	"cplasma"	"200_4.SevereGFR"
0.02867825	0.004478997	0.2419464	0.05132428577	"Simu1"	200	"4.SevereGFR"	"NFT"	11.7	"cplasma"	"200_4.SevereGFR"
0.02703185	0.0042170635	0.23208065	0.04864290471	"Simu1"	200	"4.SevereGFR"	"NFT"	11.8	"cplasma"	"200_4.SevereGFR"
0.02537925	0.00392977875	0.222586825	0.0461023598	"Simu1"	200	"4.SevereGFR"	"NFT"	11.9	"cplasma"	"200_4.SevereGFR"
0.02375315	0.00368288575	0.213372925	0.043695738255	"Simu1"	200	"4.SevereGFR"	"NFT"	12	"cplasma"	"200_4.SevereGFR"
0.0223671	0.0034987425	0.2044442	0.041416407865	"Simu1"	200	"4.SevereGFR"	"NFT"	12.1	"cplasma"	"200_4.SevereGFR"
0.02099445	0.0033329585	0.195787825	0.03925801377	"Simu1"	200	"4.SevereGFR"	"NFT"	12.2	"cplasma"	"200_4.SevereGFR"
0.0197656	0.003176969	0.187409825	0.03721447917	"Simu1"	200	"4.SevereGFR"	"NFT"	12.3	"cplasma"	"200_4.SevereGFR"
0.01863315	0.003030517	0.179574775	0.03527999065	"Simu1"	200	"4.SevereGFR"	"NFT"	12.4	"cplasma"	"200_4.SevereGFR"
0.0175133	0.00289280325	0.17141995	0.033448991945	"Simu1"	200	"4.SevereGFR"	"NFT"	12.5	"cplasma"	"200_4.SevereGFR"
0.0165267	0.0027629885	0.16377235	0.0317161769415	"Simu1"	200	"4.SevereGFR"	"NFT"	12.6	"cplasma"	"200_4.SevereGFR"
0.0156032	0.0026406	0.155776725	0.030076497065	"Simu1"	200	"4.SevereGFR"	"NFT"	12.7	"cplasma"	"200_4.SevereGFR"
0.0147348	0.002523274	0.1481083	0.0285251105515	"Simu1"	200	"4.SevereGFR"	"NFT"	12.8	"cplasma"	"200_4.SevereGFR"
0.01393955	0.00240760825	0.140758125	0.0270574242425	"Simu1"	200	"4.SevereGFR"	"NFT"	12.9	"cplasma"	"200_4.SevereGFR"
0.0131762	0.00229963225	0.1337193	0.0256690536735	"Simu1"	200	"4.SevereGFR"	"NFT"	13	"cplasma"	"200_4.SevereGFR"
0.0124305	0.0021985965	0.126981925	0.024355823916	"Simu1"	200	"4.SevereGFR"	"NFT"	13.1	"cplasma"	"200_4.SevereGFR"
0.011788	0.00210402375	0.120539075	0.0231137688625	"Simu1"	200	"4.SevereGFR"	"NFT"	13.2	"cplasma"	"200_4.SevereGFR"
0.01116325	0.0020222025	0.114381875	0.021939111428	"Simu1"	200	"4.SevereGFR"	"NFT"	13.3	"cplasma"	"200_4.SevereGFR"
0.010597	0.0019583595	0.108500949999999	0.0208282641365	"Simu1"	200	"4.SevereGFR"	"NFT"	13.4	"cplasma"	"200_4.SevereGFR"
0.0100343	0.00188137825	0.102886024999999	0.019777817613	"Simu1"	200	"4.SevereGFR"	"NFT"	13.5	"cplasma"	"200_4.SevereGFR"
0.009518195	0.0018084	0.0975317549999995	0.018784533185	"Simu1"	200	"4.SevereGFR"	"NFT"	13.6	"cplasma"	"200_4.SevereGFR"
0.00904117	0.00173942625	0.0924294149999995	0.017845335031	"Simu1"	200	"4.SevereGFR"	"NFT"	13.7	"cplasma"	"200_4.SevereGFR"
0.008600745	0.001674235	0.0875704724999995	0.0169573114665	"Simu1"	200	"4.SevereGFR"	"NFT"	13.8	"cplasma"	"200_4.SevereGFR"
0.008189445	0.0016125945	0.0829461274999994	0.016117689919	"Simu1"	200	"4.SevereGFR"	"NFT"	13.9	"cplasma"	"200_4.SevereGFR"
0.00779629	0.00155430325	0.0785476724999994	0.0153238478205	"Simu1"	200	"4.SevereGFR"	"NFT"	14	"cplasma"	"200_4.SevereGFR"
0.007435375	0.0014991695	0.0743666949999994	0.0145732997815	"Simu1"	200	"4.SevereGFR"	"NFT"	14.1	"cplasma"	"200_4.SevereGFR"
0.007088965	0.00144732925	0.0704350624999994	0.0138636819525	"Simu1"	200	"4.SevereGFR"	"NFT"	14.2	"cplasma"	"200_4.SevereGFR"
0.006745715	0.0014055295	0.0669379099999995	0.0131927686215	"Simu1"	200	"4.SevereGFR"	"NFT"	14.3	"cplasma"	"200_4.SevereGFR"
0.00643484	0.001361177	0.0636105174999995	0.0125584350595	"Simu1"	200	"4.SevereGFR"	"NFT"	14.4	"cplasma"	"200_4.SevereGFR"
0.006150665	0.00132025375	0.0604379799999996	0.01195868351	"Simu1"	200	"4.SevereGFR"	"NFT"	14.5	"cplasma"	"200_4.SevereGFR"
0.00588025	0.00128976125	0.0574208899999996	0.0113916142995	"Simu1"	200	"4.SevereGFR"	"NFT"	14.6	"cplasma"	"200_4.SevereGFR"
0.00560622	0.001263706	0.0545532974999997	0.010855434146	"Simu1"	200	"4.SevereGFR"	"NFT"	14.7	"cplasma"	"200_4.SevereGFR"
0.00538047	0.00123111325	0.0518287799999998	0.0103484426195	"Simu1"	200	"4.SevereGFR"	"NFT"	14.8	"cplasma"	"200_4.SevereGFR"
0.0051511	0.001197673	0.0492409224999998	0.0098690282465	"Simu1"	200	"4.SevereGFR"	"NFT"	14.9	"cplasma"	"200_4.SevereGFR"
0.004911855	0.0011604215	0.0467836949999999	0.0094156744825	"Simu1"	200	"4.SevereGFR"	"NFT"	15	"cplasma"	"200_4.SevereGFR"
0.004693455	0.00112766775	0.044451075	0.008986939803	"Simu1"	200	"4.SevereGFR"	"NFT"	15.1	"cplasma"	"200_4.SevereGFR"
0.004502305	0.001102223	0.04223743	0.00858146516	"Simu1"	200	"4.SevereGFR"	"NFT"	15.2	"cplasma"	"200_4.SevereGFR"
0.00431312	0.00107757875	0.0394324974999999	0.0081979653775	"Simu1"	200	"4.SevereGFR"	"NFT"	15.3	"cplasma"	"200_4.SevereGFR"
0.00415198	0.00105523825	0.0369553449999999	0.007835222349	"Simu1"	200	"4.SevereGFR"	"NFT"	15.4	"cplasma"	"200_4.SevereGFR"
0.004003445	0.0010344465	0.0350900224999999	0.007492087003	"Simu1"	200	"4.SevereGFR"	"NFT"	15.5	"cplasma"	"200_4.SevereGFR"
0.00385456	0.00101489925	0.0333244975	0.0071674718415	"Simu1"	200	"4.SevereGFR"	"NFT"	15.6	"cplasma"	"200_4.SevereGFR"
0.003716675	0.000996511275	0.031552855	0.0068603513725	"Simu1"	200	"4.SevereGFR"	"NFT"	15.7	"cplasma"	"200_4.SevereGFR"
0.003578435	0.000979189225	0.0299830125	0.0065697527215	"Simu1"	200	"4.SevereGFR"	"NFT"	15.8	"cplasma"	"200_4.SevereGFR"
0.00345265	0.000960233425	0.0285700275	0.0062947621445	"Simu1"	200	"4.SevereGFR"	"NFT"	15.9	"cplasma"	"200_4.SevereGFR"
0.003334035	0.00094447545	0.02718202	0.0060345087015	"Simu1"	200	"4.SevereGFR"	"NFT"	16	"cplasma"	"200_4.SevereGFR"
0.00321416	0.000925121875	0.0259619075	0.005788176362	"Simu1"	200	"4.SevereGFR"	"NFT"	16.1	"cplasma"	"200_4.SevereGFR"
0.003113575	0.0009086903	0.0247594549999999	0.005554990985	"Simu1"	200	"4.SevereGFR"	"NFT"	16.2	"cplasma"	"200_4.SevereGFR"
0.00302316	0.00089376095	0.02365531	0.005334221105	"Simu1"	200	"4.SevereGFR"	"NFT"	16.3	"cplasma"	"200_4.SevereGFR"
0.00291341	0.00087876725	0.0226491775	0.0051251783535	"Simu1"	200	"4.SevereGFR"	"NFT"	16.4	"cplasma"	"200_4.SevereGFR"
0.002829165	0.000863149475	0.02158261	0.004927208797	"Simu1"	200	"4.SevereGFR"	"NFT"	16.5	"cplasma"	"200_4.SevereGFR"
0.002755285	0.000848212925	0.020506145	0.0047396970985	"Simu1"	200	"4.SevereGFR"	"NFT"	16.6	"cplasma"	"200_4.SevereGFR"
0.00267452	0.00083400155	0.01957536	0.0045620634415	"Simu1"	200	"4.SevereGFR"	"NFT"	16.7	"cplasma"	"200_4.SevereGFR"
0.002593895	0.0008204175	0.0186921025	0.0043937571865	"Simu1"	200	"4.SevereGFR"	"NFT"	16.8	"cplasma"	"200_4.SevereGFR"
0.00252396	0.00080737745	0.0178489825	0.0042342596185	"Simu1"	200	"4.SevereGFR"	"NFT"	16.9	"cplasma"	"200_4.SevereGFR"
0.00244523	0.000797349775	0.017002235	0.004083080933	"Simu1"	200	"4.SevereGFR"	"NFT"	17	"cplasma"	"200_4.SevereGFR"
0.00237685	0.000787727175	0.0161925225	0.003939759665	"Simu1"	200	"4.SevereGFR"	"NFT"	17.1	"cplasma"	"200_4.SevereGFR"
0.00231677	0.0007774327	0.01542993	0.003803859273	"Simu1"	200	"4.SevereGFR"	"NFT"	17.2	"cplasma"	"200_4.SevereGFR"
0.00225507	0.00076867205	0.014660145	0.0036749682045	"Simu1"	200	"4.SevereGFR"	"NFT"	17.3	"cplasma"	"200_4.SevereGFR"
0.002201425	0.00076041875	0.013935395	0.003552696693	"Simu1"	200	"4.SevereGFR"	"NFT"	17.4	"cplasma"	"200_4.SevereGFR"
0.002150695	0.000752363975	0.013340075	0.0034366781125	"Simu1"	200	"4.SevereGFR"	"NFT"	17.5	"cplasma"	"200_4.SevereGFR"
0.002103355	0.0007420226	0.01289374	0.003326566075	"Simu1"	200	"4.SevereGFR"	"NFT"	17.6	"cplasma"	"200_4.SevereGFR"
0.00205933	0.000732213525	0.012466185	0.0032220341615	"Simu1"	200	"4.SevereGFR"	"NFT"	17.7	"cplasma"	"200_4.SevereGFR"
0.002009875	0.0007249948	0.0119917975	0.0031227723775	"Simu1"	200	"4.SevereGFR"	"NFT"	17.8	"cplasma"	"200_4.SevereGFR"
0.001964905	0.000718935725	0.0114988325	0.0030284916385	"Simu1"	200	"4.SevereGFR"	"NFT"	17.9	"cplasma"	"200_4.SevereGFR"
0.00192704	0.0007116868	0.0110278875	0.0029389149975	"Simu1"	200	"4.SevereGFR"	"NFT"	18	"cplasma"	"200_4.SevereGFR"
0.00188828	0.000703689225	0.010580835	0.002853784307	"Simu1"	200	"4.SevereGFR"	"NFT"	18.1	"cplasma"	"200_4.SevereGFR"
0.00184927	0.00069654245	0.010156665	0.0027728548155	"Simu1"	200	"4.SevereGFR"	"NFT"	18.2	"cplasma"	"200_4.SevereGFR"
0.001815195	0.00068934115	0.00975428849999999	0.0026958950105	"Simu1"	200	"4.SevereGFR"	"NFT"	18.3	"cplasma"	"200_4.SevereGFR"
0.001780925	0.00068240065	0.00937248325	0.0026226873035	"Simu1"	200	"4.SevereGFR"	"NFT"	18.4	"cplasma"	"200_4.SevereGFR"
0.00174736	0.000675705925	0.0089943765	0.002553025906	"Simu1"	200	"4.SevereGFR"	"NFT"	18.5	"cplasma"	"200_4.SevereGFR"
0.001720795	0.000669061525	0.00862782599999999	0.002486716911	"Simu1"	200	"4.SevereGFR"	"NFT"	18.6	"cplasma"	"200_4.SevereGFR"
0.00169076	0.000656794575	0.00828092999999999	0.0024235769875	"Simu1"	200	"4.SevereGFR"	"NFT"	18.7	"cplasma"	"200_4.SevereGFR"
0.001664115	0.000645665	0.00795261249999999	0.002363433731	"Simu1"	200	"4.SevereGFR"	"NFT"	18.8	"cplasma"	"200_4.SevereGFR"
0.0016414	0.000641055975	0.00768589824999999	0.00230612371	"Simu1"	200	"4.SevereGFR"	"NFT"	18.9	"cplasma"	"200_4.SevereGFR"
0.001615745	0.00063193225	0.007457269	0.0022514926595	"Simu1"	200	"4.SevereGFR"	"NFT"	19	"cplasma"	"200_4.SevereGFR"
0.001592385	0.000625810325	0.007212147	0.00219939583	"Simu1"	200	"4.SevereGFR"	"NFT"	19.1	"cplasma"	"200_4.SevereGFR"
0.001569	0.00061993825	0.007005324	0.0021496962645	"Simu1"	200	"4.SevereGFR"	"NFT"	19.2	"cplasma"	"200_4.SevereGFR"
0.001543395	0.0006142068	0.0068084615	0.002102264523	"Simu1"	200	"4.SevereGFR"	"NFT"	19.3	"cplasma"	"200_4.SevereGFR"
0.001520725	0.0006095071	0.0066204975	0.002056977633	"Simu1"	200	"4.SevereGFR"	"NFT"	19.4	"cplasma"	"200_4.SevereGFR"
0.00150122	0.000604776525	0.00641764775	0.0020137214965	"Simu1"	200	"4.SevereGFR"	"NFT"	19.5	"cplasma"	"200_4.SevereGFR"
0.001476505	0.000597590125	0.00621786774999999	0.0019723863625	"Simu1"	200	"4.SevereGFR"	"NFT"	19.6	"cplasma"	"200_4.SevereGFR"
0.001455115	0.0005922044	0.00602843624999999	0.001932869886	"Simu1"	200	"4.SevereGFR"	"NFT"	19.7	"cplasma"	"200_4.SevereGFR"
0.001437525	0.000586275875	0.00584876674999999	0.0018950753685	"Simu1"	200	"4.SevereGFR"	"NFT"	19.8	"cplasma"	"200_4.SevereGFR"
0.001419095	0.000580524625	0.00567833249999998	0.0018589107405	"Simu1"	200	"4.SevereGFR"	"NFT"	19.9	"cplasma"	"200_4.SevereGFR"
0.00139988	0.000573997925	0.00553677024999998	0.0018242896415	"Simu1"	200	"4.SevereGFR"	"NFT"	20	"cplasma"	"200_4.SevereGFR"
0.001384045	0.00056905045	0.00540624774999998	0.001791130806	"Simu1"	200	"4.SevereGFR"	"NFT"	20.1	"cplasma"	"200_4.SevereGFR"
0.0013684	0.0005641626	0.00528275849999998	0.001759356417	"Simu1"	200	"4.SevereGFR"	"NFT"	20.2	"cplasma"	"200_4.SevereGFR"
0.001353375	0.0005589979	0.00516588549999998	0.001728894531	"Simu1"	200	"4.SevereGFR"	"NFT"	20.3	"cplasma"	"200_4.SevereGFR"
0.001335885	0.000553976275	0.00505518199999999	0.0016996759815	"Simu1"	200	"4.SevereGFR"	"NFT"	20.4	"cplasma"	"200_4.SevereGFR"
0.001322565	0.000547270725	0.00495028999999999	0.0016716355665	"Simu1"	200	"4.SevereGFR"	"NFT"	20.5	"cplasma"	"200_4.SevereGFR"
0.0013088	0.00053979475	0.00485081224999999	0.0016447120055	"Simu1"	200	"4.SevereGFR"	"NFT"	20.6	"cplasma"	"200_4.SevereGFR"
0.00129475	0.0005347438	0.00475644049999999	0.0016188476485	"Simu1"	200	"4.SevereGFR"	"NFT"	20.7	"cplasma"	"200_4.SevereGFR"
0.00127869	0.00053108875	0.00466617024999999	0.0015939874425	"Simu1"	200	"4.SevereGFR"	"NFT"	20.8	"cplasma"	"200_4.SevereGFR"
0.001266695	0.0005275435	0.004579601	0.0015700794935	"Simu1"	200	"4.SevereGFR"	"NFT"	20.9	"cplasma"	"200_4.SevereGFR"
0.001254085	0.000523974125	0.00443037049999999	0.0015470752925	"Simu1"	200	"4.SevereGFR"	"NFT"	21	"cplasma"	"200_4.SevereGFR"
0.00124243	0.0005186794	0.00430033324999999	0.0015249281045	"Simu1"	200	"4.SevereGFR"	"NFT"	21.1	"cplasma"	"200_4.SevereGFR"
0.001231255	0.000515441375	0.004218428	0.0015035948385	"Simu1"	200	"4.SevereGFR"	"NFT"	21.2	"cplasma"	"200_4.SevereGFR"
0.00121615	0.000510228475	0.0041399345	0.001483033793	"Simu1"	200	"4.SevereGFR"	"NFT"	21.3	"cplasma"	"200_4.SevereGFR"
0.00120364	0.000504261125	0.0040651405	0.001463205652	"Simu1"	200	"4.SevereGFR"	"NFT"	21.4	"cplasma"	"200_4.SevereGFR"
0.001191135	0.0004991752	0.00398167225	0.001444073858	"Simu1"	200	"4.SevereGFR"	"NFT"	21.5	"cplasma"	"200_4.SevereGFR"
0.001180135	0.000495352225	0.003893589	0.001425603396	"Simu1"	200	"4.SevereGFR"	"NFT"	21.6	"cplasma"	"200_4.SevereGFR"
0.001169085	0.0004922999	0.00381116149999999	0.0014077613225	"Simu1"	200	"4.SevereGFR"	"NFT"	21.7	"cplasma"	"200_4.SevereGFR"
0.00115989	0.0004895407	0.003749786	0.001390516322	"Simu1"	200	"4.SevereGFR"	"NFT"	21.8	"cplasma"	"200_4.SevereGFR"
0.001150355	0.000486814225	0.003688841	0.0013738387845	"Simu1"	200	"4.SevereGFR"	"NFT"	21.9	"cplasma"	"200_4.SevereGFR"
0.00114055	0.0004841204	0.00360612475	0.001357700764	"Simu1"	200	"4.SevereGFR"	"NFT"	22	"cplasma"	"200_4.SevereGFR"
0.001131005	0.000481458175	0.00353650725	0.0013420760935	"Simu1"	200	"4.SevereGFR"	"NFT"	22.1	"cplasma"	"200_4.SevereGFR"
0.001121915	0.00047856135	0.00345420549999999	0.0013269393285	"Simu1"	200	"4.SevereGFR"	"NFT"	22.2	"cplasma"	"200_4.SevereGFR"
0.00111215	0.00047369145	0.00338474699999999	0.0013122669375	"Simu1"	200	"4.SevereGFR"	"NFT"	22.3	"cplasma"	"200_4.SevereGFR"
0.00110476	0.000468953425	0.00331902299999999	0.001298036627	"Simu1"	200	"4.SevereGFR"	"NFT"	22.4	"cplasma"	"200_4.SevereGFR"
0.0010944	0.000464339425	0.00325634649999998	0.0012842270795	"Simu1"	200	"4.SevereGFR"	"NFT"	22.5	"cplasma"	"200_4.SevereGFR"
0.001086645	0.0004602455	0.00322427524999999	0.0012708182165	"Simu1"	200	"4.SevereGFR"	"NFT"	22.6	"cplasma"	"200_4.SevereGFR"
0.001076145	0.0004569802	0.00319468175	0.001257791001	"Simu1"	200	"4.SevereGFR"	"NFT"	22.7	"cplasma"	"200_4.SevereGFR"
0.00106609	0.00045375765	0.0031497765	0.001245127397	"Simu1"	200	"4.SevereGFR"	"NFT"	22.8	"cplasma"	"200_4.SevereGFR"
0.00105709	0.000450580425	0.00308304375	0.001232810389	"Simu1"	200	"4.SevereGFR"	"NFT"	22.9	"cplasma"	"200_4.SevereGFR"
0.0010491	0.000447483275	0.0030358145	0.001220823897	"Simu1"	200	"4.SevereGFR"	"NFT"	23	"cplasma"	"200_4.SevereGFR"
0.00104014	0.000444424575	0.002992073	0.001209152398	"Simu1"	200	"4.SevereGFR"	"NFT"	23.1	"cplasma"	"200_4.SevereGFR"
0.00103192	0.00044140235	0.00295471025	0.0011977815735	"Simu1"	200	"4.SevereGFR"	"NFT"	23.2	"cplasma"	"200_4.SevereGFR"
0.00102452	0.00043841465	0.0029186595	0.0011866975525	"Simu1"	200	"4.SevereGFR"	"NFT"	23.3	"cplasma"	"200_4.SevereGFR"
0.00101767	0.000435461475	0.00288385224999999	0.001175887305	"Simu1"	200	"4.SevereGFR"	"NFT"	23.4	"cplasma"	"200_4.SevereGFR"
0.00101005	0.00043261115	0.00285021899999999	0.001165338538	"Simu1"	200	"4.SevereGFR"	"NFT"	23.5	"cplasma"	"200_4.SevereGFR"
0.001002335	0.0004302532	0.00281708775	0.00115503961	"Simu1"	200	"4.SevereGFR"	"NFT"	23.6	"cplasma"	"200_4.SevereGFR"
0.000995738	0.000427909675	0.002784994	0.001144979421	"Simu1"	200	"4.SevereGFR"	"NFT"	23.7	"cplasma"	"200_4.SevereGFR"
0.0009885525	0.000425582525	0.00275160175	0.0011351474015	"Simu1"	200	"4.SevereGFR"	"NFT"	23.8	"cplasma"	"200_4.SevereGFR"
0.0009817985	0.000422309375	0.00270599075	0.001125533385	"Simu1"	200	"4.SevereGFR"	"NFT"	23.9	"cplasma"	"200_4.SevereGFR"
0.000973954	0.0004190389	0.00268013925	0.001116128156	"Simu1"	200	"4.SevereGFR"	"NFT"	24	"cplasma"	"200_4.SevereGFR"
0	0	0	0	"Simu1"	200	"1.NormalGFR"	"NFT"	0	"P_excreted"	"200_1.NormalGFR"
0.0215466	0.010716665	0.0374723025	0.02224347752	"Simu1"	200	"1.NormalGFR"	"NFT"	0.1	"P_excreted"	"200_1.NormalGFR"
0.137973	0.0837850825	0.213637975	0.1410604331	"Simu1"	200	"1.NormalGFR"	"NFT"	0.2	"P_excreted"	"200_1.NormalGFR"
0.3447315	0.2274176	0.5062573	0.3504376215	"Simu1"	200	"1.NormalGFR"	"NFT"	0.3	"P_excreted"	"200_1.NormalGFR"
0.6185165	0.421032975	0.88331535	0.627881338	"Simu1"	200	"1.NormalGFR"	"NFT"	0.4	"P_excreted"	"200_1.NormalGFR"
0.9423795	0.648923375	1.335116	0.957043231	"Simu1"	200	"1.NormalGFR"	"NFT"	0.5	"P_excreted"	"200_1.NormalGFR"
1.30349	0.904367275	1.8384995	1.3267129405	"Simu1"	200	"1.NormalGFR"	"NFT"	0.6	"P_excreted"	"200_1.NormalGFR"
1.7024	1.18465625	2.38727925	1.7288894495	"Simu1"	200	"1.NormalGFR"	"NFT"	0.7	"P_excreted"	"200_1.NormalGFR"
2.123755	1.488782	2.98908375	2.15754295	"Simu1"	200	"1.NormalGFR"	"NFT"	0.8	"P_excreted"	"200_1.NormalGFR"
2.564615	1.79879475	3.618619	2.607893205	"Simu1"	200	"1.NormalGFR"	"NFT"	0.9	"P_excreted"	"200_1.NormalGFR"
3.02394	2.1251625	4.2808865	3.0759954	"Simu1"	200	"1.NormalGFR"	"NFT"	1	"P_excreted"	"200_1.NormalGFR"
3.499035	2.46393125	4.95599675	3.55849733	"Simu1"	200	"1.NormalGFR"	"NFT"	1.1	"P_excreted"	"200_1.NormalGFR"
3.9771	2.7992745	5.65190275	4.052492315	"Simu1"	200	"1.NormalGFR"	"NFT"	1.2	"P_excreted"	"200_1.NormalGFR"
4.468175	3.15235875	6.365159	4.555426785	"Simu1"	200	"1.NormalGFR"	"NFT"	1.3	"P_excreted"	"200_1.NormalGFR"
4.96705	3.5046895	7.09150425	5.065040075	"Simu1"	200	"1.NormalGFR"	"NFT"	1.4	"P_excreted"	"200_1.NormalGFR"
5.464895	3.8593125	7.84723	5.579320635	"Simu1"	200	"1.NormalGFR"	"NFT"	1.5	"P_excreted"	"200_1.NormalGFR"
5.96827	4.21415525	8.59472225	6.0964749	"Simu1"	200	"1.NormalGFR"	"NFT"	1.6	"P_excreted"	"200_1.NormalGFR"
6.47563	4.5749095	9.29232325	6.614904085	"Simu1"	200	"1.NormalGFR"	"NFT"	1.7	"P_excreted"	"200_1.NormalGFR"
6.98314	4.9394955	10.04006	7.133182675	"Simu1"	200	"1.NormalGFR"	"NFT"	1.8	"P_excreted"	"200_1.NormalGFR"
